City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,palmer,42.1584,-72.3287,21.95,79,100,1.54,US,1721795231
283,st. john's,47.5649,-52.7093,18.21,76,75,6.69,CA,1721795142
284,manicore,-5.8092,-61.3003,23.09,52,1,1.02,BR,1721795231
285,hobyo,5.3505,48.5268,24.81,81,100,10.58,SO,1721795232
286,mata-utu,-13.2816,-176.1745,27.22,70,71,9.87,WF,1721795232
287,colonia,50.9333,6.95,17.16,83,100,4.12,DE,1721795185
288,minas de marcona,-15.2119,-75.1103,9.85,91,73,4.9,PE,1721795232
289,lepsy,46.235,78.9456,29.99,28,100,0.8,KZ,1721795233
290,great bend,38.3645,-98.7648,24.46,70,0,2.57,US,1721795233
291,hawaiian paradise park,19.5933,-154.9731,25.41,91,20,0.45,US,1721795233
292,calama,-22.4667,-68.9333,8.27,21,0,7.2,CL,1721795234
293,teguise,29.0605,-13.564,24.12,53,0,8.75,ES,1721795234
294,la passe,45.5549,-0.8967,16.13,87,21,2.0,FR,1721795234
295,karpinsk,59.7654,60.0085,10.33,98,100,3.41,RU,1721795234
296,darwin,-12.4611,130.8418,30.53,45,20,2.57,AU,1721795218
297,bardai,11.65,7.2333,20.84,96,61,3.77,NG,1721795235
298,mount gambier,-37.8333,140.7667,15.89,53,100,7.07,AU,1721795235
299,lockwood,45.8191,-108.4149,30.91,29,1,0.45,US,1721795235
300,dalmatovo,56.26,62.9362,17.36,66,78,4.5,RU,1721795236
301,kristiansund,63.1115,7.732,13.03,92,100,0.0,NO,1721795236
302,portland,45.5234,-122.6762,23.52,59,0,1.34,US,1721795082
303,northam,51.0333,-4.2167,15.34,95,60,1.7,GB,1721795236
304,xilin hot,43.9667,116.0333,29.77,37,85,2.16,CN,1721795237
305,cambria,35.5641,-121.0808,28.21,77,30,0.39,US,1721795237
306,quatre cocos,-20.2078,57.7625,22.27,69,6,4.09,MU,1721795237
307,vadso,70.0744,29.7487,20.09,64,0,2.06,NO,1721795238
308,cabedelo,-6.9811,-34.8339,22.37,82,59,5.54,BR,1721795238
309,codrington,-38.2667,141.9667,15.54,58,100,10.17,AU,1721795238
310,luanda,-8.8368,13.2343,20.0,88,75,1.03,AO,1721794955
311,poso,-1.3959,120.7524,29.93,62,98,2.25,ID,1721795238
312,saudarkrokur,65.7461,-19.6394,11.62,85,100,8.14,IS,1721795239
313,lamarque,-39.423,-65.7021,13.7,41,100,6.32,AR,1721795239
314,blackfoot,43.1905,-112.345,27.42,24,4,0.28,US,1721795239
315,udangudi,8.4333,78.0167,32.1,51,95,3.45,IN,1721795239
316,alpena,45.0617,-83.4327,19.18,97,100,4.12,US,1721795240
317,nagqu,31.5,92.0,14.44,58,82,3.12,CN,1721795240
318,pathein,16.7833,94.7333,27.62,86,100,7.03,MM,1721795240
319,uturoa,-16.7333,-151.4333,25.63,69,30,8.03,PF,1721795240
320,gandiaye,14.2333,-16.2667,28.06,87,100,3.0,SN,1721795241
321,george town,5.4112,100.3354,31.97,63,20,3.6,MY,1721795241
322,qamdo,31.1667,97.2333,15.56,64,100,0.54,CN,1721795241
323,machico,32.7,-16.7667,22.06,84,20,2.57,PT,1721795241
324,igarka,67.4667,86.5833,11.59,95,100,2.63,RU,1721795242
325,necochea,-38.5473,-58.7368,13.11,84,87,4.24,AR,1721795242
326,egilsstadir,65.2653,-14.3948,11.95,76,75,3.6,IS,1721795242
327,gambiran satu,-8.3939,114.1464,28.5,68,95,2.33,ID,1721795243
328,alaghsas,17.0187,8.0168,30.84,52,100,5.77,NE,1721795243
329,kuching,1.55,110.3333,35.01,56,20,3.6,MY,1721795243
330,aldinga beach,-35.2793,138.4604,20.9,55,76,12.65,AU,1721795243
331,kayangel,8.0823,134.7173,26.09,87,100,3.92,PW,1721795244
332,soure,-0.7167,-48.5233,26.68,79,97,3.76,BR,1721795244
333,tralee,52.2704,-9.7026,13.66,95,99,1.93,IE,1721795244
334,coari,-4.085,-63.1414,23.74,59,29,0.84,BR,1721795244
335,ngaoundere,7.3167,13.5833,16.75,96,98,0.91,CM,1721795245
336,praya,14.9215,-23.5087,24.3,83,40,3.6,CV,1721795245
337,lata,40.1629,-8.3327,20.51,52,0,0.64,PT,1721795245
338,broken hill,-31.95,141.4333,18.54,30,100,11.47,AU,1721795245
339,huanuni,-18.2667,-66.85,5.23,42,3,0.51,BO,1721795246
340,akjoujt,19.6969,-14.4164,27.33,66,100,4.71,MR,1721795246
341,atafu village,-8.5421,-172.5159,27.73,80,41,6.26,TK,1721795246
342,beira,-19.8436,34.8389,16.05,100,2,2.06,MZ,1721795246
343,san sebastian de la gomera,28.0916,-17.1133,22.2,78,0,0.51,ES,1721795247
344,bulawayo,-20.15,28.5833,12.33,35,0,1.85,ZW,1721795247
345,tual,-5.6667,132.75,25.19,87,75,7.81,ID,1721795247
346,canico,32.6333,-16.85,22.06,86,20,2.57,PT,1721795247
347,shenjiamen,29.9576,122.298,28.52,81,66,5.08,CN,1721795248
348,ino,33.55,133.4333,29.74,74,100,1.58,JP,1721795248
349,i-n-salah,27.1935,2.4607,33.68,22,0,6.53,DZ,1721795248
350,dwarka,22.2394,68.9678,28.45,84,93,8.82,IN,1721795248
351,castilho,-20.8722,-51.4875,18.24,35,26,2.76,BR,1721795249
352,khilok,51.3674,110.4676,22.02,63,100,1.18,RU,1721795249
353,peniche,39.3558,-9.3811,19.5,96,0,3.4,PT,1721795249
354,micheweni,-4.9667,39.8333,23.72,86,80,5.11,TZ,1721795250
355,juan griego,11.0817,-63.9655,27.07,89,85,2.06,VE,1721795250
356,digboi,27.3833,95.6333,24.96,99,100,1.58,IN,1721795250
357,quellon,-43.1167,-73.6167,9.08,88,99,5.04,CL,1721795250
358,tazovsky,67.4667,78.7,12.06,53,83,8.55,RU,1721795251
359,bamboo flat,11.7,92.7167,30.05,79,75,7.2,IN,1721795251
360,forecariah,9.4306,-13.0881,23.81,94,100,1.45,GN,1721795251
361,bonga,7.2833,36.2333,15.29,99,88,0.64,ET,1721795251
362,geraldton,-28.7667,114.6,16.23,63,23,4.12,AU,1721795252
363,opuwo,-18.0607,13.84,15.15,21,0,2.18,NA,1721795252
364,wenchang,30.904,118.4887,36.69,51,10,2.73,CN,1721795252
365,mvurwi,-17.0333,30.85,9.8,46,0,1.37,ZW,1721795252
366,la cruz,23.9167,-106.9,26.88,81,100,1.7,MX,1721795253
367,labrador city,52.9463,-66.9114,10.66,74,0,3.09,CA,1721795253
368,smithers,54.7804,-127.1743,15.18,55,40,3.09,CA,1721795253
369,rantepao,-2.9701,119.8978,26.72,68,88,2.09,ID,1721795253
370,egersund,58.4513,5.9997,13.94,80,0,9.47,NO,1721795254
371,swidwin,53.7746,15.7767,17.2,96,100,2.01,PL,1721795254
372,labytnangi,66.6572,66.4183,15.35,42,72,7.32,RU,1721795254
373,majene,-3.5403,118.9707,27.96,70,86,4.69,ID,1721795254
374,pallasovka,50.05,46.8833,16.91,74,100,5.18,RU,1721795255
375,muroto-misakicho,33.2833,134.15,28.48,83,99,4.82,JP,1721795255
376,rawson,-43.3002,-65.1023,14.32,38,75,7.74,AR,1721795255
377,ninghai,29.2892,121.4247,30.53,72,25,4.9,CN,1721795255
378,kone,-21.0595,164.8658,18.85,88,100,0.22,NC,1721795256
379,champoton,19.35,-90.7167,29.31,62,95,5.82,MX,1721795256
380,divino das laranjeiras,-18.7778,-41.4797,16.54,87,0,1.79,BR,1721795256
381,olonets,60.9847,32.9698,18.43,66,7,1.49,RU,1721795110
382,kondagaon,19.6,81.6667,22.36,97,100,3.65,IN,1721795256
383,oranjemund,-28.55,16.4333,10.73,80,42,2.6,NA,1721795257
384,sorong,-0.8833,131.25,26.78,84,80,2.39,ID,1721795257
385,winnemucca,40.973,-117.7357,33.03,18,0,3.6,US,1721795257
386,kenai,60.5544,-151.2583,18.34,82,100,3.09,US,1721795258
387,praia da vitoria,38.7333,-27.0667,22.14,83,40,2.81,PT,1721795258
388,iranshahr,27.2025,60.6848,37.19,28,11,3.09,IR,1721795258
389,okha,53.5739,142.9478,11.45,96,100,6.46,RU,1721795258
390,mana,5.6592,-53.7767,26.01,87,59,3.45,GF,1721795259
391,magnitka,55.3475,59.6961,16.34,60,100,0.71,RU,1721795259
392,ginir,7.1333,40.7,16.73,69,99,5.46,ET,1721795259
393,isla del bosque,22.7333,-105.85,27.12,85,92,2.74,MX,1721795260
394,coahuayana de hidalgo,18.7,-103.6583,26.15,88,100,1.18,MX,1721795260
395,krasnyy kut,50.95,46.9667,17.62,63,96,6.01,RU,1721795260
396,novyy turtkul',41.55,61.0167,27.95,23,100,5.19,UZ,1721795260
397,saint-joseph,-21.3667,55.6167,21.21,73,35,3.48,RE,1721795261
398,kingston,17.997,-76.7936,29.53,70,20,3.09,JM,1721795261
399,nguigmi,14.2495,13.1092,28.43,62,100,7.13,NE,1721795261
400,coronel dorrego,-38.7187,-61.2873,15.67,81,87,7.56,AR,1721795262
401,sisimiut,66.9395,-53.6735,5.09,91,57,1.17,GL,1721795262
402,hammerfest,70.6634,23.6821,12.25,100,75,3.6,NO,1721795262
403,genhe,50.7833,121.5167,29.07,35,100,1.27,CN,1721795262
404,akureyri,65.6835,-18.0878,12.96,67,75,5.66,IS,1721795263
405,lincoln city,44.9582,-124.0179,15.5,83,0,2.24,US,1721795263
406,neya,58.2972,43.8681,18.74,71,97,3.01,RU,1721795263
407,pacific grove,36.6177,-121.9166,18.78,86,20,1.54,US,1721795263
408,yarmouth,41.7057,-70.2286,20.54,93,20,1.54,US,1721795264
409,broome,42.2506,-75.833,20.95,77,53,1.24,US,1721795264
410,starobil's'k,49.2783,38.9107,19.02,65,7,4.55,UA,1721795264
411,katsuura,35.1333,140.3,28.43,79,100,7.98,JP,1721795264
412,myitkyina,25.3833,97.4,24.32,99,100,0.52,MM,1721795265
413,ahar,38.4774,47.0699,23.58,54,6,2.43,IR,1721795265
414,edmonton,53.5501,-113.4687,24.32,73,100,4.63,CA,1721794678
415,pendleton,45.6721,-118.7886,26.55,23,0,0.45,US,1721795265
416,qala i naw,34.9874,63.1289,30.97,21,0,1.47,AF,1721795266
417,ocean city,39.2776,-74.5746,24.45,86,66,0.89,US,1721795266
418,baiti,13.745,-14.7482,25.1,90,100,3.47,SN,1721795266
419,ancud,-41.8697,-73.8203,8.88,88,99,5.21,CL,1721795266
420,masterton,-40.9597,175.6575,12.16,62,0,2.91,NZ,1721795267
421,nelson bay,-32.7167,152.15,19.5,55,5,0.45,AU,1721795267
422,kuala belait,4.5833,114.1833,31.09,69,99,2.48,BN,1721795267
423,orchard homes,46.8633,-114.0484,24.4,31,0,0.62,US,1721795267
424,vila franca do campo,37.7167,-25.4333,22.23,99,13,2.55,PT,1721795268
425,chandler,33.3062,-111.8412,40.36,23,0,3.09,US,1721795268
426,at taraf,25.3628,49.725,36.3,11,8,4.93,SA,1721795268
427,martapura,-3.4167,114.85,32.05,62,40,2.57,ID,1721795268
428,neiafu,-18.65,-173.9833,25.38,78,75,5.14,TO,1721795269
429,agat village,13.3886,144.6585,31.52,74,0,6.17,GU,1721795269
430,chandigarh,30.7343,76.7933,31.72,62,7,4.86,IN,1721795269
431,west bay,19.3667,-81.4167,28.36,86,4,6.52,KY,1721795269
432,punta cardon,11.6581,-70.215,27.91,81,62,12.54,VE,1721795270
433,gargalianoi,37.0667,21.6333,26.31,63,0,1.49,GR,1721795270
434,san patricio,28.017,-97.5169,27.91,81,100,1.8,US,1721795270
435,itaituba,-4.2761,-55.9836,21.72,58,4,0.69,BR,1721795270
436,kailua-kona,19.6406,-155.9956,29.98,82,40,7.2,US,1721795269
437,cananeia,-25.0147,-47.9267,15.42,86,10,0.74,BR,1721795271
438,mount isa,-20.7333,139.5,25.87,34,1,5.14,AU,1721795271
439,merizo village,13.2658,144.6691,31.31,85,100,4.04,GU,1721795271
440,moranbah,-22.0016,148.0466,24.3,38,25,8.76,AU,1721795156
441,azadshahr,34.7909,48.5707,22.27,40,0,1.03,IR,1721795272
442,wangkui,46.8333,126.5,28.97,51,100,1.92,CN,1721795272
443,kodinsk,58.6881,99.1844,22.04,86,100,1.66,RU,1721795272
444,nabire,-3.3667,135.4833,28.35,72,86,1.61,ID,1721795273
445,kamin-kashyrskyi,51.6241,24.9586,17.32,95,62,1.91,UA,1721795273
446,bayganin,48.6947,55.8742,26.17,44,91,6.11,KZ,1721795273
447,sarkand,45.41,79.9186,29.19,27,100,2.87,KZ,1721795274
448,puerto madero,14.7208,-92.4215,27.11,83,75,4.12,MX,1721795274
449,uliastay,47.7417,96.8444,19.54,38,11,2.03,MN,1721795274
450,shilka,51.85,116.0333,34.56,24,89,2.81,RU,1721795274
451,toliara,-23.35,43.6667,18.11,74,0,4.04,MG,1721795275
452,desaguadero,-16.5656,-69.0417,5.2,64,11,0.76,PE,1721795275
453,twon-brass,4.3151,6.2418,25.42,82,100,5.89,NG,1721795275
454,ust'-kut,56.7938,105.7672,26.48,48,70,4.32,RU,1721795275
455,mandalgovi,45.7625,106.2708,20.7,46,97,4.85,MN,1721795276
456,nadym,65.5333,72.5167,14.78,46,83,7.92,RU,1721795276
457,mao,39.8885,4.2658,24.31,69,0,2.06,ES,1721795276
458,dharur,18.8167,76.1167,22.01,88,100,8.62,IN,1721795276
459,sompeta,18.9333,84.6,29.6,70,100,5.34,IN,1721795277
460,kapa'a,22.0752,-159.319,25.05,83,19,0.45,US,1721795277
461,port blair,11.6667,92.75,30.02,79,75,7.2,IN,1721795277
462,bac lieu,9.285,105.7244,31.15,65,100,5.89,VN,1721795277
463,borogontsy,62.6683,131.1683,27.76,41,98,2.45,RU,1721795278
464,maragogi,-9.0122,-35.2225,23.58,68,29,4.86,BR,1721795278
465,madang,-5.2246,145.7966,27.2,88,100,3.88,PG,1721795278
466,barretos,-20.5572,-48.5678,17.1,34,39,2.87,BR,1721795278
467,alofi,-19.0595,-169.9187,24.94,78,75,6.69,NU,1721795279
468,piacabucu,-10.4056,-36.4344,23.14,79,52,3.65,BR,1721795279
469,miquelon,47.0975,-56.3814,16.0,81,100,5.39,PM,1721795279
470,kodinar,20.7903,70.7031,27.77,82,100,8.7,IN,1721795279
471,guangyuan,32.442,105.823,22.27,96,100,3.13,CN,1721795280
472,patacamaya,-17.2333,-67.9167,4.97,71,2,1.29,BO,1721795280
473,najran,17.4924,44.1277,32.36,40,53,4.08,SA,1721795280
474,saint croix,17.7397,-64.7388,26.25,87,20,4.12,VI,1721795280
475,chibougamau,49.9168,-74.3659,10.79,87,75,0.0,CA,1721795281
476,chhoti sadri,24.3833,74.7,25.85,89,100,5.74,IN,1721795281
477,buala,-8.145,159.5921,29.24,70,18,3.53,SB,1721795281
478,zhaqsy,51.9083,67.3133,16.8,64,94,5.86,KZ,1721795281
479,kitob,39.0843,66.8332,34.41,18,1,2.39,UZ,1721795282
480,whangarei,-35.7317,174.3239,13.75,69,22,3.68,NZ,1721795282
481,khlevnoye,52.1951,39.0932,16.01,61,23,4.66,RU,1721795282
482,port moresby,-9.4431,147.1797,29.68,66,20,7.72,PG,1721795282
483,villa regina,-39.1,-67.0667,14.99,20,100,2.24,AR,1721795283
484,ulanhot,46.0833,122.0833,27.59,57,90,3.74,CN,1721795283
485,porto novo,6.4965,2.6036,23.34,87,86,3.33,BJ,1721795283
486,newman,37.3138,-121.0208,36.13,42,21,1.79,US,1721795069
487,chu,43.5983,73.7614,33.12,26,97,3.78,KZ,1721795284
488,ivangorod,59.3716,28.2162,16.14,67,2,2.36,RU,1721795284
489,zhezqazghan,47.7833,67.7667,29.32,34,0,7.0,KZ,1721795284
490,shalya,57.2471,58.7298,10.8,98,100,0.92,RU,1721795284
491,rantauprapat,2.1,99.8333,33.4,49,98,1.34,ID,1721795285
492,arkalyk,50.2486,66.9114,21.82,65,15,3.64,KZ,1721795285
493,zaozersk,69.4005,32.4476,19.85,59,56,2.64,RU,1721795285
494,pasni,25.2631,63.471,28.52,80,26,2.98,PK,1721795285
495,badiyah,22.45,58.8,34.6,39,86,1.8,OM,1721795286
496,poxoreo,-15.8372,-54.3892,19.17,41,0,1.84,BR,1721795286
497,khashuri,41.9941,43.5999,20.83,77,0,1.84,GE,1721795286
498,netrakona,24.8833,90.7167,26.73,89,100,5.82,BD,1721795286
499,siocon,7.7061,122.1353,29.33,74,100,1.73,PH,1721795287
500,olyokminsk,60.3736,120.4264,32.38,29,52,3.71,RU,1721795287
501,hashtrud,37.4779,47.0508,23.97,40,0,1.58,IR,1721795287
502,tottori,35.5,134.2333,31.04,70,75,2.06,JP,1721795287
503,aykhal,66.0,111.5,17.3,40,98,8.62,RU,1721795288
504,barra do bugres,-15.0725,-57.1811,19.96,41,0,2.0,BR,1721795288
505,malango,-2.9627,119.9001,26.72,68,88,2.09,ID,1721795289
506,sant'agata di militello,38.0679,14.6327,23.76,71,0,1.16,IT,1721795289
507,sambava,-14.2667,50.1667,20.37,81,4,3.41,MG,1721795289
508,carbonear,47.7332,-53.2148,18.47,75,100,5.14,CA,1721795289
509,okhotsk,59.3833,143.3,19.24,74,99,3.63,RU,1721795290
510,feijo,-8.1642,-70.3536,24.25,55,3,1.12,BR,1721795290
511,zemio,5.0314,25.1361,19.36,97,100,0.11,CF,1721795291
512,magistral'nyy,56.1725,107.4458,21.08,76,98,3.52,RU,1721795291
513,eyl,7.9803,49.8164,26.12,68,72,11.27,SO,1721795291
514,xam nua,20.4197,104.0439,20.94,100,100,0.41,LA,1721795291
515,lerwick,60.1545,-1.1494,10.0,87,87,1.46,GB,1721795292
516,filadelfia,39.9523,-75.1638,25.42,86,98,2.18,US,1721795141
517,amboasary,-25.0333,46.3833,16.3,91,0,1.45,MG,1721795292
518,arkhangel'sk,64.5401,40.5433,20.06,64,20,1.0,RU,1721795292
519,khasab,26.1799,56.2477,34.84,41,97,2.4,OM,1721795292
520,hovd,48.0056,91.6419,23.58,32,2,2.48,MN,1721795293
521,fort st. john,56.2499,-120.8529,15.94,48,40,7.2,CA,1721795293
522,hakha,22.65,93.6167,25.46,68,100,1.05,MM,1721795293
523,kita,13.0349,-9.4895,22.7,96,100,0.36,ML,1721795293
524,bubaque,11.2833,-15.8333,26.38,82,100,6.2,GW,1721795294
525,macusani,-14.0833,-70.4333,-0.71,79,0,1.27,PE,1721795294
526,essaouira,31.5125,-9.77,24.72,69,36,2.06,MA,1721795294
527,leiyang,26.4024,112.8591,40.83,37,0,0.69,CN,1721795294
528,funafuti,-8.5243,179.1942,28.0,89,75,4.63,TV,1721795295
529,garissa,-0.4536,39.6401,22.67,86,66,5.01,KE,1721795295
530,charef,34.621,2.795,19.02,38,0,1.63,DZ,1721795295
531,katima mulilo,-17.5,24.2667,12.13,42,0,1.31,NA,1721795295
532,kogalym,62.2654,74.4791,15.35,47,95,7.19,RU,1721795296
533,port augusta,-32.5,137.7667,21.11,27,96,13.0,AU,1721795296
534,wau,7.7029,27.9953,21.31,95,100,1.12,SS,1721795296
535,nogliki,51.8333,143.1667,11.39,97,100,7.01,RU,1721795296
536,korla,41.7597,86.1469,32.38,20,4,1.91,CN,1721795297
537,lesogorsk,56.0458,99.5136,15.56,98,100,4.84,RU,1721795297
538,retreat,38.8245,-85.8533,22.43,92,88,1.31,US,1721795297
539,nuku'alofa,-21.1333,-175.2,24.19,78,75,4.63,TO,1721795297
540,tromso,69.6496,18.957,13.01,88,75,1.54,NO,1721795298
541,batouri,4.4333,14.3667,18.98,98,50,1.52,CM,1721795298
542,al burayqah,30.4062,19.5739,26.53,75,0,6.37,LY,1721795298
543,constitucion,-35.3333,-72.4167,9.67,90,29,2.15,CL,1721795298
544,sorsk,54.0033,90.2467,21.09,71,1,2.26,RU,1721795299
545,nurota,40.5614,65.6886,35.23,16,0,3.32,UZ,1721795299
546,mutare,-18.9707,32.6709,10.52,61,0,0.89,ZW,1721795299
547,itoman,26.1247,127.6694,32.21,73,75,12.86,JP,1721795300
548,choyr,46.3611,108.3611,15.6,87,100,4.24,MN,1721795300
549,valle de la pascua,9.2155,-66.0073,22.44,99,100,0.6,VE,1721795300
550,jinchang,38.4953,102.1739,24.11,46,60,1.23,CN,1721795300
551,dunstable,51.886,-0.521,15.08,94,40,1.03,GB,1721795301
552,el calafate,-50.3408,-72.2768,1.26,75,82,2.16,AR,1721795301
553,maintirano,-18.0667,44.0167,19.67,83,23,2.89,MG,1721795302
554,dolores,-36.3132,-57.6792,13.4,96,12,3.66,AR,1721795302
555,kirensk,57.7853,108.1119,28.4,49,96,4.34,RU,1721795302
556,nar'yan-mar,67.6713,53.087,15.0,56,9,4.14,RU,1721795302
557,riyadh,24.6877,46.7219,33.08,13,80,4.31,SA,1721795303
558,port saint john's,-31.6229,29.5448,14.8,41,0,5.07,ZA,1721795303
559,aksu,41.1231,80.2644,26.62,38,99,8.95,CN,1721795303
560,howrah,22.5892,88.3103,30.0,84,75,2.57,IN,1721795303
561,kirakira,-10.4544,161.9205,28.05,81,35,5.68,SB,1721795304
562,fedorovka,53.6314,62.7078,14.84,80,93,4.06,KZ,1721795304
563,milton,34.1322,-84.3007,23.73,96,100,2.29,US,1721795304
564,khandyga,62.6667,135.6,24.57,60,50,2.06,RU,1721795304
565,juegang,32.3174,121.1855,31.7,69,87,6.58,CN,1721795305
566,bakchar,57.0186,82.0711,19.85,86,100,2.5,RU,1721795305
